Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (1y)_Color,Max Realised Volatility 100d (1y)_Color,Mean Realised Volatility 100d (1y)_Color,Rvol 100d Percentile (%)_Color,Rvol 100d Z-Score Percentile (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color
228,WGO,"Winnebago Industries, Inc.",35.39,45.33,48.15,-9.73,-13.14,40.11,59.79,51.57,33.11,30.72,52.27,48.97,59.23,5.25,21.05,65.85,,32.1,50.39,-13.45,,-11.08,812,-1.69,-40.95,"21,004",0.4,0.95,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981
3,SOFI,"SoFi Technologies, Inc.",24.49,52.82,49.06,-12.15,-16.35,49.06,76.11,67.32,0.66,0.25,64.95,61.4,61.54,-17.0,-36.91,56.82,,-16.85,,,,-12.48,"291,882",-13.76,-12.72,"3,819,719",2.6,1.52,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981
142,AKAM,"Akamai Technologies, Inc.",77.56,30.93,32.33,-12.01,-17.08,32.33,56.71,48.63,0.0,2.74,45.16,42.81,46.47,27.14,-3.38,32.9,,1.4,32.9,-9.31,1.4,-14.15,"5,293",104.21,38.38,"86,551",-1.99,-6.22,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171
238,LRN,"Stride, Inc.",159.78,49.42,39.8,-3.03,-3.96,28.75,62.02,41.75,63.58,43.04,37.08,48.5,38.23,-3.57,-56.19,42.15,,-43.54,42.89,-10.38,,1.58,"1,715",-38.0,19.76,"18,055",11.19,13.19,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981
188,SMTC,Semtech Corporation,57.93,61.23,60.14,-5.82,-8.68,60.14,116.49,97.96,0.66,1.13,93.16,85.42,65.36,1.4,-17.48,71.7,,,,,,-5.22,"2,691",-7.49,-28.62,"41,178",0.34,1.07,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981
292,BFH,"Bread Financial Holdings, Inc.",65.87,37.84,37.8,-9.67,-14.04,37.8,50.33,47.57,0.66,0.01,43.98,46.67,38.4,-1.87,-20.13,39.58,,-30.55,39.98,5.04,,-0.61,"2,595",7.05,341.33,"5,363",0.11,28.27,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981
161,LITE,Lumentum Holdings Inc.,134.12,39.47,45.64,-13.58,-16.07,45.64,88.98,76.12,0.66,0.09,71.21,66.6,58.96,-24.71,0.93,66.03,,,,,,-13.32,"7,686",6.93,8.04,"69,472",1.85,11.3,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981
92,SPCE,"Virgin Galactic Holdings, Inc.",3.08,68.76,93.93,-1.19,-2.7,71.47,104.46,87.44,50.33,69.2,87.39,84.86,161.76,-4.51,-7.32,152.35,,,,,,-67.83,"7,236",-54.44,-67.61,"231,456",1.95,-4.02,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171
152,CSIQ,Canadian Solar Inc.,9.9,81.28,84.35,-5.27,-8.2,61.99,92.35,82.76,41.72,60.39,79.63,82.77,90.01,-1.41,5.11,,,,,,,-5.66,"6,806",-21.05,-11.61,"78,532",2.15,13.16,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981
244,HTHT,H World Group Limited,36.64,31.32,27.96,-9.4,-22.1,27.96,51.49,40.33,0.0,0.69,35.03,41.25,37.81,63.85,12.15,30.33,,,,,,-9.85,"2,755",769.09,1140.99,"15,564",0.31,0.26,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981
13,PCG,PG&E Corporation,15.35,30.61,30.25,-3.3,-6.05,28.61,35.36,31.99,22.52,19.09,33.11,29.87,66.97,4.26,13.47,40.98,,-8.45,40.7,-6.57,-9.08,-36.73,"21,085",-33.73,-35.79,"2,406,495",0.06,0.33,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981
248,PEGA,"Pegasystems, Inc.",53.87,53.17,55.32,-4.97,-7.18,36.22,70.26,59.4,33.77,33.47,58.32,53.21,41.21,-16.5,-1.65,46.42,,,46.42,3.9,4.19,14.11,"1,063",-12.73,17.07,"13,869",0.09,-0.1,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171
365,MDRX,Veradigm Inc.,,,,,,,,,,,,,,,,,,,,,,,N/A,,,N/A,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
242,PSN,Parsons Corporation,78.68,21.09,27.59,-3.83,-5.99,27.59,44.56,38.65,0.0,0.9,36.06,34.98,33.11,-45.26,-19.51,58.38,,,,,,-5.53,"3,162",-0.57,477.01,"16,133",-13.3,1.0,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981
332,TYL,"Tyler Technologies, Inc.",553.83,27.96,25.17,-10.25,-14.74,20.9,31.22,27.6,27.81,21.71,27.71,25.49,42.55,-13.49,42.86,25.71,,,25.71,-22.5,,-17.38,423,-0.7,2.17,"1,789",1.65,4.87,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981
274,ENOV,Enovis Corporation,30.66,45.08,54.06,-4.43,-6.07,31.01,59.65,45.25,78.15,83.09,50.01,45.76,61.22,7.13,22.6,69.19,,,69.19,14.12,38.23,-7.15,404,-9.21,-1.7,"8,776",-0.35,0.34,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981
85,MCHP,Microchip Technology Incorporated,63.28,43.58,52.49,-18.15,-23.15,37.0,79.08,64.86,31.13,22.24,63.05,57.71,75.59,35.78,8.2,55.76,,23.7,,,,-23.1,"44,659",3.45,24.68,"283,509",1.78,9.78,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981
68,SEDG,"SolarEdge Technologies, Inc.",33.21,86.64,131.95,-0.74,-1.79,100.1,136.31,116.82,70.2,88.01,117.45,115.42,125.63,-24.96,21.89,102.93,,7.19,101.13,0.37,5.32,6.31,"25,227",49.0,109.91,"363,403",1.92,1.45,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981
170,OMER,Omeros Corporation,4.18,69.7,114.62,-0.05,-1.67,97.9,147.27,124.22,13.91,23.86,109.1,118.8,167.4,5.46,5.32,184.19,,26.33,206.91,38.62,,-52.78,"4,091",20.18,-3.94,"59,256",0.97,5.2,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981
48,NEE,"NextEra Energy, Inc.",71.63,26.91,28.91,-3.03,-10.89,26.2,34.66,30.65,33.77,25.67,30.43,28.72,29.04,2.47,-5.01,27.37,,21.96,26.53,,18.2,-0.13,"25,296",-4.59,-64.59,"624,435",0.48,0.03,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981
325,LAB,Standard BioTools Inc.,1.29,48.33,70.76,-2.51,-3.48,70.76,90.05,83.31,0.66,0.34,80.75,76.91,80.3,-57.72,-40.31,82.6,,-0.07,,,,-9.54,309,0.0,1.31,"2,295",1.77,4.6,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981
331,CTO,"CTO Realty Growth, Inc.",17.13,25.41,22.46,-2.52,-10.85,18.67,29.46,24.28,17.88,20.56,24.65,26.61,24.88,-6.31,32.65,15.1,,-22.35,15.1,-50.31,-22.35,-2.42,122,0.0,-25.15,"2,077",3.08,3.9,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981
10,RIVN,"Rivian Automotive, Inc.",14.44,42.15,43.5,-3.06,-3.74,43.5,79.21,64.42,0.66,3.35,58.6,62.34,63.26,-13.2,-36.64,117.86,,80.43,50.25,-13.19,-23.07,-19.76,"263,802",144.97,185.59,"2,725,014",0.99,-0.12,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171
365,UPHL,Unknown (possibly a placeholder or delisted; no active match as of 2025),,,,,,,,,,,,,,,,,,,,,,,N/A,,,N/A,,,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
38,TEVA,Teva Pharmaceutical Industries Limited,18.76,39.05,43.43,-0.46,-4.21,43.43,63.19,51.99,0.66,5.46,52.53,47.1,77.36,38.1,33.65,56.49,,,,,,-33.93,"20,495",-51.61,48.41,"770,599",1.93,4.13,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981
323,LNT,Alliant Energy Corporation,64.52,14.89,17.7,-2.19,-14.32,17.7,22.47,20.64,0.0,0.04,19.43,19.26,22.74,27.01,27.93,,,,,,,-5.04,227,6.57,-3.81,"2,362",5.73,8.0,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981
14,SMCI,"Super Micro Computer, Inc.",40.1,77.76,76.74,-3.69,-6.27,76.74,148.74,113.81,0.0,3.89,93.77,110.99,77.83,-19.93,-43.39,94.73,,-24.06,,,,-1.09,"244,894",5.89,32.23,"2,398,408",2.75,1.64,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981
109,AR,Antero Resources Corporation,31.79,31.56,42.34,-3.46,-15.84,42.19,54.23,49.48,0.66,4.83,47.52,45.98,61.46,34.55,38.47,51.25,,-14.48,,,,-19.12,"8,227",-2.69,-5.89,"164,611",0.16,-0.61,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171
320,IRWD,"Ironwood Pharmaceuticals, Inc.",1.24,99.98,125.63,0.29,-1.22,75.15,140.93,119.1,65.56,73.18,120.72,109.23,145.59,-3.72,7.46,100.86,,-25.5,,,,-19.96,80,-1.23,-1.23,"2,690",0.07,5.45,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981
186,ATEC,"Alphatec Holdings, Inc.",15.9,81.94,57.09,-0.8,-2.33,46.14,78.55,60.21,52.98,38.63,56.18,66.24,69.4,31.59,18.45,,,,,,,-12.31,"2,982",0.34,181.32,"42,566",4.95,16.42,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981
150,RH,RH,221.22,64.43,66.93,-13.54,-17.58,46.5,116.48,94.36,30.46,16.2,95.36,85.94,87.44,6.32,1.05,64.8,,-12.23,72.64,-1.78,-1.63,-20.51,"11,508",2.51,-8.25,"81,564",4.99,-6.25,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171
330,VECO,Veeco Instruments Inc.,23.59,55.52,47.59,-6.66,-6.7,36.28,53.42,45.67,47.68,63.59,47.46,45.82,161.83,81.57,50.4,135.99,,,,,,-114.24,998,0.0,0.6,"2,086",0.05,0.29,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981
198,FRPT,"FarPointe Data, Inc.",53.13,49.74,47.95,-5.88,-7.9,29.95,65.14,55.35,11.26,21.34,56.26,50.83,71.1,13.44,20.68,63.59,,8.27,58.81,-6.87,,-23.14,"5,454",-22.4,72.98,"36,285",8.69,16.21,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981
307,QTWO,"Q2 Holdings, Inc.",77.4,43.79,40.11,-7.66,-10.56,38.51,49.99,44.9,17.88,7.86,43.61,42.14,53.92,39.41,-28.34,96.19,,-50.58,,,,-13.81,"2,537",192.28,471.4,"3,673",7.9,9.25,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981
141,CYTK,"Cytokinetics, Incorporated",49.99,108.08,72.63,-0.77,41.3,37.36,73.57,53.34,98.68,99.85,66.13,59.54,90.05,24.48,-15.87,110.07,,76.83,,,,-17.42,"5,729",-64.97,-53.43,"87,380",2.53,11.6,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981
317,WK,Workiva Inc.,77.78,90.59,57.87,-4.57,-4.98,39.56,64.01,48.88,85.43,88.94,56.11,50.29,64.18,-10.61,8.45,31.48,,,,,,-6.31,269,-5.94,-35.65,"2,888",1.58,5.79,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981
345,CNMD,CONMED Corporation,52.87,40.95,46.32,-3.98,-6.43,34.37,51.3,44.59,43.05,61.77,44.01,42.35,56.99,12.76,7.64,59.14,,24.4,,,,-10.67,176,2.33,25.71,962,4.0,4.0,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981
133,GDS,GDS Holdings Limited,34.16,57.01,64.44,-1.58,-11.58,64.44,108.74,94.64,0.66,0.43,89.3,85.64,67.41,2.08,-39.64,68.39,,-42.55,,,,-2.97,"17,579",100.28,249.9,"95,802",1.78,6.15,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981
349,NSIT,"Insight Enterprises, Inc.",125.53,66.99,42.64,-3.71,-4.62,26.55,46.38,34.84,84.11,94.51,38.88,39.04,71.43,1.2,11.18,102.82,,140.19,42.61,-0.38,-0.47,-28.79,677,0.0,1834.29,747,604.72,625.24,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981
197,CNX,CNX Resources Corporation,29.5,22.42,30.44,-1.86,-7.94,30.44,41.31,37.39,0.66,1.73,35.71,35.7,34.11,-14.59,-0.12,38.31,,,,,,-3.68,780,8.33,6.27,"36,343",0.09,0.55,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981
76,NVAX,"Novavax, Inc.",7.4,88.89,87.28,-0.15,-2.42,68.19,93.15,82.81,66.23,74.4,81.22,82.57,93.3,-36.21,-21.35,,,,,,,-6.02,"14,785",-33.21,-31.13,"326,633",2.07,-3.57,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171
