Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (2y)_Color,Max Realised Volatility 100d (2y)_Color,Mean Realised Volatility 100d (2y)_Color,Rvol 100d Percentile 2y (%)_Color,Rvol 100d Z-Score Percentile 2y (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Num Contracts_Color
95,OKTA,"Okta, Inc.",89.92,32.44,42.4,0.5,-2.87,28.36,62.43,46.45,13.72,31.92,50.58,45.55,59.34,10.73,20.75,,,,35.8,-2.35,-1.51,-16.94,"22,294",22.77,-15.45,"246,924",0.98,2.12,502,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
206,BKD,Brookdale Senior Living Inc.,7.36,36.55,33.12,0.5,-5.6,28.97,57.79,43.76,13.47,6.53,43.34,43.91,80.53,5.58,45.4,,,,,,,-47.41,"3,781",0.67,-77.02,"37,676",0.41,74.11,26,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
315,MITK,"MITEK Systems, Inc.",9.76,40.28,35.71,0.5,3.61,30.93,65.46,46.45,13.22,13.39,39.43,40.93,54.47,0.91,7.4,52.69,13.17,9.97,50.05,7.52,125.53,-18.76,210,-56.7,22.81,"3,696",0.74,1.32,23,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
4,SOFI,"SoFi Technologies, Inc.",27.42,46.04,46.26,0.5,-1.27,42.25,76.11,60.32,12.97,9.58,64.1,61.0,107.17,40.59,36.6,77.95,9.16,7.01,60.35,-6.61,-6.07,-60.91,"477,796",19.28,25.91,"4,092,516",2.17,3.32,571,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
84,TDOC,"Teladoc Health, Inc.",7.87,41.03,50.22,0.5,-1.6,40.45,72.55,59.1,12.97,11.58,58.64,61.64,89.12,6.55,6.66,82.73,1.83,4.25,63.57,-1.37,5.53,-38.9,"35,329",145.19,94.31,"321,212",1.21,2.73,149,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
200,ZTO,ZTO Express (Cayman) Inc.,19.4,26.94,33.4,0.5,0.56,29.03,41.45,36.8,12.72,10.92,36.7,36.93,242.64,6.11,421.34,219.55,-4.22,392.36,,,,-209.23,845,-4.74,-14.13,"39,464",0.0,5.96,84,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
25,COIN,"Coinbase Global, Inc.",327.91,43.53,72.0,0.5,-0.9,65.33,97.63,81.68,12.72,11.7,75.25,83.13,65.52,-16.58,-3.72,63.38,-10.01,-5.6,54.55,-5.86,-5.08,6.48,"167,368",-1.19,-41.42,"1,320,149",1.6,-1.25,"1,504",#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
341,LCII,LCI Industries,99.4,34.32,32.92,0.5,1.77,31.83,41.85,38.07,12.72,4.02,37.27,36.04,307.24,-1.38,553.61,,,,,,,-274.32,457,0.0,1.11,"1,392",3.65,-8.72,37,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF
318,MTSI,"MACOM Technology Solutions Holdings, Inc.",131.18,42.85,34.1,0.5,-2.35,31.62,63.8,44.38,12.47,15.22,51.78,49.42,50.14,0.72,15.5,45.0,-3.41,-1.11,38.12,-6.14,-3.72,-16.04,271,0.37,-59.13,"3,458",0.14,9.33,69,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
81,PCT,"PureCycle Technologies, Inc.",13.44,51.55,71.64,0.5,-5.0,64.41,155.56,95.29,12.47,17.33,78.64,80.16,88.32,6.09,9.65,76.63,2.04,4.4,72.07,-8.91,-2.36,-16.68,"15,738",27.3,-0.77,"343,693",0.57,1.02,225,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
310,NOTV,"Inotiv, Inc.",1.35,87.27,105.24,0.5,0.09,78.36,177.74,135.99,12.47,11.3,137.76,138.06,125.0,-10.36,-1.21,,,,,,,-19.76,750,1.21,138.85,"4,065",0.0,12.73,5,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
39,JPM,JPMorgan Chase & Co.,309.19,16.91,17.17,0.5,-4.07,12.38,32.29,24.29,12.22,11.01,26.19,26.85,198.53,5.56,510.71,282.04,9.62,970.27,1.08,-67.02,-95.69,-181.36,"71,237",23.22,24.23,"805,273",2.06,2.41,869,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
132,CNK,"Cinemark Holdings, Inc.",28.56,28.64,29.82,0.5,0.6,27.37,39.22,33.49,11.97,10.52,33.84,32.93,161.23,3.74,241.72,92.17,-0.58,131.13,,,,-131.41,"24,529",72.0,71.51,"113,180",0.03,0.22,120,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
292,JOYY,JOYY Inc.,62.9,35.94,28.06,0.5,0.5,25.77,52.81,38.58,11.97,8.01,38.17,40.62,352.81,3.04,653.7,,,,,,,-324.75,476,-32.48,-7.21,"7,008",0.1,-1.93,36,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
34,AG,First Majestic Silver Corp.,10.37,47.62,57.59,0.5,2.75,54.01,72.17,61.7,11.97,13.74,62.34,60.64,101.13,1.31,27.41,91.73,-5.97,23.36,73.36,32.01,20.88,-43.53,"56,965",-23.86,-28.58,"894,711",-0.52,3.2,188,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
18,AVGO,Broadcom Inc.,360.0,46.79,37.44,0.5,-1.15,31.49,77.67,52.82,11.72,9.61,54.55,55.98,149.62,3.04,98.14,188.8,0.74,124.97,17.17,-3.37,-59.07,-112.18,"384,863",62.35,-38.56,"2,180,597",2.97,3.29,"1,530",#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
113,STWD,"Starwood Property Trust, Inc.",20.18,12.66,16.77,0.5,-5.52,15.19,28.57,22.23,11.22,7.33,22.31,20.64,387.82,-2.86,1048.65,449.44,1.75,1738.07,,,,-371.05,"10,854",0.17,68.62,"163,258",0.01,6.93,77,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
327,LNT,Alliant Energy Corporation,63.62,13.26,16.35,0.5,-4.27,14.66,22.47,18.92,11.22,8.82,19.29,19.31,189.66,-7.12,550.07,,,,,,,-173.31,168,-5.08,-15.58,"2,450",0.0,1.79,33,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
285,INSG,Inseego Corp.,12.83,80.41,68.78,0.5,-1.25,63.64,151.46,105.16,10.97,7.92,69.66,86.13,121.49,12.84,-1.75,102.43,-1.96,-6.81,85.51,-3.98,5.49,-52.72,"1,277",0.16,31.51,"8,628",-0.05,-2.88,64,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF
64,SIRI,Sirius XM Holdings Inc.,23.29,37.62,37.51,0.5,-0.06,30.53,65.4,49.03,10.97,11.06,41.47,45.41,230.67,2.62,408.42,309.36,-1.06,700.59,,,,-193.16,"11,451",22.86,-36.15,"446,617",0.23,3.22,213,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
5,AMD,"Advanced Micro Devices, Inc.",160.46,46.4,42.78,0.5,-0.46,40.27,62.51,50.57,10.47,11.91,54.25,50.93,50.47,-6.81,-4.88,52.18,-3.53,-1.48,47.92,-0.04,0.17,-7.7,"528,373",55.05,-33.69,"4,062,494",0.8,1.17,"1,072",#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
358,WKC,Wolters Kluwer N.V.,26.03,23.87,24.39,0.5,0.39,22.22,39.17,31.02,9.73,7.03,30.0,33.06,217.06,0.41,99.98,222.46,-3.67,111.22,,,,-192.67,40,0.0,-6.98,435,0.0,0.23,11,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
254,CHRS,"Coherus BioSciences, Inc.",1.36,65.79,76.39,0.5,-1.3,70.13,128.96,95.71,9.73,9.08,84.5,93.73,225.42,22.13,63.14,,,,110.84,,,-149.02,763,-25.78,-24.98,"15,421",0.86,2.0,21,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
48,FUBO,fuboTV Inc.,4.29,52.42,69.48,0.5,-0.34,59.4,218.9,110.66,9.48,25.21,168.1,147.21,97.11,0.26,7.72,,,,92.72,-1.7,11.44,-27.63,"44,565",-32.27,11.74,"668,421",1.61,8.46,126,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
165,OPK,"OPKO Health, Inc.",1.39,32.06,36.71,0.5,-2.23,32.94,98.61,52.65,9.48,22.83,40.0,39.09,65.38,-40.02,-30.42,71.14,7.82,-11.39,70.4,19.96,31.67,-28.67,"2,444",93.51,181.57,"70,497",0.09,-0.61,31,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF
280,TREE,"LendingTree, Inc.",73.68,42.21,67.88,0.5,-1.12,61.85,87.87,76.26,9.23,10.64,74.08,73.35,99.03,17.77,36.37,,,,61.81,2.08,1.06,-31.14,"1,434",53.86,13.45,"9,234",0.5,4.49,72,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
58,UPST,"Upstart Holdings, Inc.",67.17,89.7,73.47,0.5,-0.25,62.47,112.94,92.73,9.23,5.75,87.6,92.91,96.26,7.43,-1.9,81.85,-2.03,-13.86,80.08,1.43,11.4,-22.78,"181,229",141.93,-26.21,"504,107",3.16,12.55,514,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
367,VATE,INNOVATE Corp.,4.68,101.4,86.07,0.5,-0.29,80.31,142.52,107.49,8.98,11.94,112.78,110.93,,,,,,,,,,,N/A,,,N/A,,,N/A,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
291,HCI,"HCI Group, Inc.",178.12,33.84,30.84,0.5,-0.96,29.34,49.7,38.21,8.23,13.87,32.31,39.52,182.32,63.89,170.33,116.36,36.42,97.73,124.52,467.89,171.0,-151.48,679,-8.12,-1.74,"7,014",-0.11,0.79,73,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
82,NVAX,"Novavax, Inc.",8.56,87.03,73.66,0.5,-5.43,56.13,164.94,103.35,8.23,18.27,81.85,81.81,101.57,7.19,8.73,,,,,,,-27.9,"43,020",89.93,219.4,"341,582",1.03,2.56,150,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
278,ASND,Ascendis Pharma A/S,197.24,29.67,35.23,0.5,-1.72,32.61,50.6,42.15,7.48,9.03,42.95,43.9,52.84,0.13,1.85,53.62,0.57,5.72,49.25,1.87,3.49,-17.61,"2,343",30.38,39.96,"10,224",-1.77,0.6,99,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
288,BL,"BlackLine, Inc.",54.67,32.8,30.05,0.5,-0.8,26.39,48.0,38.56,7.23,7.22,39.95,36.94,47.76,0.9,-1.31,51.83,-0.83,0.88,33.71,-10.95,-4.88,-17.71,"1,963",-0.46,66.22,"8,238",0.0,3.4,69,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF
161,EXPE,"Expedia Group, Inc.",224.98,29.76,31.58,0.5,-1.58,24.33,55.96,42.54,7.23,9.48,45.61,40.92,139.42,6.03,224.22,,,,,,,-107.84,"8,401",7.62,37.63,"73,245",0.51,4.99,361,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
184,MOMO,Hello Group Inc.,7.65,27.8,37.74,0.5,-0.56,34.07,61.25,46.01,6.98,12.19,40.46,41.81,47.48,3.05,-22.86,,,,,,,-9.74,"1,898",6.03,23.25,"50,797",0.43,1.37,32,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
117,NTNX,"Nutanix, Inc.",77.7,41.81,33.18,0.5,-2.83,29.58,61.61,46.45,5.99,6.93,44.96,43.07,48.69,-4.92,9.64,48.89,-1.9,-0.18,40.67,1.95,-0.24,-15.51,"3,889",4.99,-24.57,"144,186",0.13,-2.62,213,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
83,ABNB,"Airbnb, Inc.",121.66,32.74,29.87,0.5,-1.23,26.07,49.64,37.62,5.74,11.46,41.29,39.24,55.73,36.02,16.6,,,,52.24,38.82,74.19,-25.87,"21,397",-9.67,-4.83,"330,636",0.71,1.63,497,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
36,IQ,"iQIYI, Inc.",2.65,62.01,48.21,0.5,-3.07,43.83,76.1,62.67,5.49,6.2,62.82,66.38,104.36,-12.27,10.4,83.29,-38.53,-3.94,54.16,-4.22,-4.01,-56.15,"15,184",45.96,-22.81,"859,784",0.12,0.92,72,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
152,LITE,Lumentum Holdings Inc.,170.9,46.17,42.31,0.5,-2.79,38.06,88.98,62.88,5.49,5.68,71.52,66.34,77.03,-16.74,-23.82,67.74,-3.47,-15.66,64.16,1.19,2.74,-34.72,"6,903",-18.67,-47.57,"87,721",2.18,17.75,281,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
367,VRM,"Vroom, Inc.",27.38,58.16,65.93,0.5,-2.1,65.79,78.15,69.62,4.55,4.54,,,,,,,,,,,,,N/A,,,N/A,,,N/A,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
